,ma120,ma120_slope,ma20,ma20_slope,ma5,ma5_slope,ma60,ma60_slope,weighted_avg,날짜,종목명,종목코드,주식_종가,시가총액
279390,4586.458333333333,-0.006377469906881672,5876.75,-0.006381077976772876,5864.0,0.009890859481582538,4987.5,-0.0019715956558061212,0.004636810006749379,2021.06.22,인터파크,035080,5680,459500000000
279570,152125.83333333334,0.0006792622335674782,148585.0,0.004677457347646128,141120.0,0.006944444444444444,151495.0,0.0015292033840500147,0.00563626380850149,2021.06.22,에코프로에이치엔,383310,141100,539100000000
279716,1909.8333333333333,-0.0022253250719958114,2252.0,-0.010879218472468916,2405.0,-0.01288981288981289,2041.6666666666667,-0.004081632653061299,-0.011073651591778083,2021.06.22,대신정보통신,020180,2465,94200000000
279896,1248.1166666666666,-0.002870992295057827,1333.75,-0.0013120899718837863,1330.0,-0.010526315789473684,1476.5,0.0007337171238288232,-0.007174701159904661,2021.06.22,엔에스엠,238170,1360,27400000000
280076,55690.0,-0.0035314538816064688,53465.0,0.0018703824932198635,52960.0,0.0056646525679758305,54122.5,0.002802284940027978,0.004159756467750736,2021.06.22,쎄트렉아이,099320,52500,478800000000
280256,6036.5,-0.00012424418123084568,7036.5,-0.006182050735450863,7418.0,0.0056619034780264225,6692.5,-0.0052048312787946254,0.001917131776685997,2021.06.22,동일철강,023790,7360,54400000000
280436,27940.416666666668,-0.0019982999537707592,33147.5,0.0009804660984991326,32360.0,0.003708281829419036,30585.0,-0.0020979783118086604,0.0022967635799527957,2021.06.22,케이티,030200,32150,8368600000000
280616,5842.458333333333,-0.004271888973676839,6726.0,-0.0007433838834374071,6830.0,0.002342606149341142,6628.166666666667,0.0005531946993888798,0.001215742241639307,2021.06.22,지니뮤직,043610,6790,403300000000
280796,6340.916666666667,-0.003456387746251247,8203.0,-0.0019505059124710472,7976.0,0.004262788365095286,7205.333333333333,-0.0043023686158401185,0.0017776550059211524,2021.06.22,KT서브마린,060370,7940,170200000000
280976,7522.0,-0.019033058583710048,19417.5,-0.010686236642204198,21360.0,0.0018726591760299626,11840.5,-0.024196613318694313,-0.004291333125076298,2021.06.22,미래산업,025560,20400,75200000000
281156,11061.25,-0.0006027046370587466,11102.5,-0.002026570592208962,11290.0,0.006200177147918512,11040.0,-0.00037741545893714315,0.003556924249958589,2021.06.22,LX홀딩스,383800,11250,858200000000
281319,7931.5,-0.000745970707516481,8257.0,0.0011505389366598037,8014.0,0.009233840778637384,8630.666666666666,0.0020469643133015467,0.006399502189400591,2021.06.22,제일테크노스,038010,7640,68400000000
281499,102120.0,-0.0035905470688079857,134075.0,-0.0035427932127540555,140700.0,0.009950248756218905,112956.66666666667,-0.007377460383037829,0.004841829657247295,2021.06.22,서울도시가스,017390,138000,690000000000
281679,1766.0833333333333,0.0025951965271552788,1524.75,0.0052467617642236435,1443.0,0.005544005544005544,1669.0,0.0028959456760534797,0.005072310350411444,2021.06.22,스카이이앤엠,131100,1405,58200000000
282038,18122.083333333332,-0.00016094543949587704,18812.5,-0.0018604651162790699,19250.0,-0.0025974025974025974,18465.833333333332,-0.0018502640010829503,-0.0022534783836505915,2021.06.22,NICE,034310,19150,729200000000
282218,4830.083333333333,0.0025620675971774125,4628.0,0.004213483146067416,4433.0,0.0051883600270697045,4838.583333333333,-0.0004650121419837074,0.004296732812469292,2021.06.22,앤디포스,238090,4385,261700000000
282577,7678.083333333333,-0.0035816230178972617,8361.0,-0.001973448152134912,8596.0,-0.011633317822242903,8455.166666666666,-0.0004927953322425413,-0.008184706899003987,2021.06.22,엠게임,058630,8770,174500000000
282757,29270.416666666668,-0.002405728195419193,32955.0,0.0061447428311333634,32240.0,0.006513647642679901,33254.166666666664,-0.0007267259741886253,0.005269860526778786,2021.06.22,크리스에프앤씨,110790,31500,369000000000
282937,27928.333333333332,-0.0004028167333054843,28900.0,-0.0029411764705882353,29400.0,-0.006122448979591836,28251.666666666668,-0.0015928263819243703,-0.004747250605710053,2021.06.22,바이오솔루션,086820,29800,242300000000
283117,6456.166666666667,0.002491158324082871,6290.0,0.003656597774244833,6252.0,0.003838771593090211,6273.5,-0.0007438697165325528,0.003276692034908492,2021.06.22,바이오시네틱스,281310,6080,16000000000
283297,7851.333333333333,-0.0030037360957798714,8707.5,-0.0002871088142405972,8598.0,0.0013956734124214933,8506.666666666666,-0.0016261755485891993,0.0005369615955779377,2021.06.22,국순당,043650,8550,151100000000
283477,21762.5,-0.0011679111621673926,24817.5,-0.0005036768409388536,24640.0,0.00487012987012987,23153.333333333332,-0.002123524330549852,0.00279410105623329,2021.06.22,제일기획,030000,24300,2807000000000
283657,188491.66666666666,-0.00030947433573534075,174800.0,-0.0018592677345537758,175900.0,0.0034110289937464467,180683.33333333334,0.0011069089567383081,0.0019405324779114988,2021.06.22,삼성전기,009150,174500,1371400000000
283837,2702.25,0.007725043944860764,2235.5,0.005703422053231939,2186.0,0.0018298261665141812,2473.5,-0.001212856276531231,0.0025950379884705213,2021.06.22,엔투텍,227950,2190,154200000000
284017,2780.0,0.0,2780.0,0.0,2780.0,0.0,2780.0,0.0,0.0,2021.06.22,EMW,079190,2780,88400000000
284197,1871.8333333333333,-0.006789244056628933,2800.5,-0.02276379217996786,3220.0,-0.0027950310559006213,2141.5833333333335,-0.01194599011634701,-0.007903589836795124,2021.06.22,신성통상,005390,3195,464200000000
284377,22428.333333333332,0.006056327561863822,10920.0,0.10073260073260074,10280.0,0.01848249027237354,21486.666666666668,0.008803909401178912,0.03334334614177403,2021.06.22,애드바이오텍,179530,10150,76900000000
284557,23007.5,0.0009236118656959688,22135.0,-0.0032753557714027557,22450.0,-0.008908685968819599,22238.333333333332,0.0011241849658997227,-0.006287117944138519,2021.06.22,휴켐스,069260,23100,942300000000
284737,11063.0,0.00021091325439157006,9724.0,0.005450431921020156,9278.0,0.007760293166630739,10424.0,0.0017747505755947813,0.006322297662793068,2021.06.22,전진바이오팜,110020,9040,54600000000
284917,11187.833333333334,-0.00692716790561175,15725.0,0.000794912559618442,15640.0,-0.0159846547314578,13747.0,-0.008195727552678117,-0.011396974214072283,2021.06.22,삼성공조,006660,16400,132900000000
285097,7620.5,-0.014369135883472214,12937.0,-0.03810775295663601,16840.0,-0.05997624703087886,8930.166666666666,-0.024784905096955877,-0.049803058465267655,2021.06.22,KG ETS,151860,19300,691200000000
285277,84495.0,-0.0003747756277492339,92285.0,-0.0002708999295660183,91620.0,0.0010914647456887142,89141.66666666667,-0.002112741890249711,0.00042525912837202784,2021.06.22,조선내화,000480,90600,362400000000
285457,20666.25,0.00016129357446716848,21325.0,-0.004220398593200469,21870.0,0.004572473708276178,20410.833333333332,-0.0017556036418567979,0.0019605325062771,2021.06.22,효성 ITX,094280,21400,249100000000
285637,6094.416666666667,-0.0032680185415613146,6877.0,7.270612185546023e-05,7298.0,-0.0057550013702384216,6781.5,-0.0006881466735481781,-0.003958425260716766,2021.06.22,팬오션,028670,7110,3800800000000
285996,1291.4666666666667,-0.00738824075985965,2337.25,-0.005882982137126965,2343.0,0.046094750320102434,1646.6333333333334,-0.010779570436648515,0.027337622198983356,2021.06.22,코렌,078650,2095,144800000000
286176,2133.5833333333335,-0.00031246338319742363,2188.0,0.0009140767824497258,2176.0,-0.0027573529411764708,2166.0833333333335,-0.0005770784441965144,-0.0016827950688542833,2021.06.22,IBKS제13호스팩,351340,2175,11200000000
286356,4021.25,0.0007253134390218253,3738.5,-0.00026748696001069946,3769.0,-0.0050411249668347044,3884.4166666666665,0.0004290648531526321,-0.0032510564631783433,2021.06.22,카이노스메드,284620,3820,399900000000
286715,50557.5,-0.003510853978143698,63345.0,0.002131186360407293,61800.0,0.0048543689320388345,59735.833333333336,-0.0035991797218308383,0.0030461164068164323,2021.06.22,케이씨씨글라스,344820,61200,974200000000
286895,100631.66666666667,-0.00257539873134704,111150.0,0.004948268106162843,106100.0,0.001885014137606032,113893.33333333333,-0.0019462655115897066,0.001891516322950167,2021.06.22,삼양홀딩스,000070,106000,903500000000
287075,71466.66666666667,-0.0006180037313433514,80195.0,0.002680965147453083,78900.0,0.002788339670468948,73196.66666666667,-0.0028234436905142063,0.0020353692596768447,2021.06.22,코웨이,021240,77700,5749000000000
287255,15677.916666666666,0.0008504531320594641,15010.0,0.0043304463690872754,14720.0,-0.007472826086956522,15680.0,0.0027636054421769094,-0.0036723644818836203,2021.06.22,에이치엘비제약,047920,14500,322000000000
287435,258833.33333333334,-4.8293625241468124e-05,280150.0,-0.0027663751561663396,286700.0,0.0013951866062085804,269316.6666666667,-0.002351630670214885,0.0001160185145187475,2021.06.22,한국쉘석유,002960,286000,371200000000
287615,4555.0,0.0,4555.0,0.0,4555.0,0.0,4555.0,0.0,0.0,2021.06.22,휴온스블러썸,263920,4555,223400000000
287974,0.0,0.0,11920.5,0.022650056625141562,9248.0,0.040008650519031144,13649.333333333334,0.009646380775617813,0.03150027223996034,2021.06.22,이성씨엔아이,379390,9000,25600000000
288035,49242.083333333336,0.0009984684509353802,45157.5,0.0002214471571721198,44490.0,0.004045853000674309,47243.333333333336,0.0013582163268185472,0.002859838937101349,2021.06.22,테스나,131970,44000,649400000000
288215,12078.333333333334,-0.0014833724299711229,13650.0,0.0029304029304029304,13020.0,0.0069124423963133645,12940.0,-0.002125193199381762,0.004792480202247541,2021.06.22,HDC,012630,12900,770700000000
288395,6314.916666666667,6.598134047681711e-05,6053.5,-0.002147517964813744,6116.0,-0.002616088947024199,6090.5,-2.736502202889251e-05,-0.0021293988437075264,2021.06.22,HDC현대EP,089470,6130,196800000000
288575,14577.5,-0.0010289830217801406,15755.0,-0.001904157410345922,15840.0,0.0006313131313131314,15670.0,-0.0020208466283769023,-0.00022401176064234632,2021.06.22,한솔제지,213500,15900,378400000000
288755,6002.791666666667,-0.0024641312722553203,6104.0,-0.0027031454783748364,6246.0,0.0006404098623118795,5887.5,-0.0007360226468506208,-0.00032117151347007373,2021.06.22,YG PLUS,037270,6150,389500000000
288935,15029.25,-0.0039478572339493945,17395.0,-0.0012934751365334866,17230.0,0.0,17616.666666666668,-0.0014191106906338694,-0.0005979989580675541,2021.06.22,한일화학,007770,17000,59300000000
289115,12737.083333333334,-0.0008505348555726865,14180.0,0.0007052186177715092,13870.0,0.006488824801730353,13304.166666666666,-0.0024428437206388976,0.004071968729836508,2021.06.22,엔에스쇼핑,138250,13700,461600000000
289295,1719.8333333333333,-0.0007510417676130527,1582.0,-0.0007901390644753476,1607.0,-0.008711885500933417,1760.5,0.0015147211966297883,-0.005706833357219465,2021.06.22,성호전자,043260,1610,87000000000
289475,7127.333333333333,-0.0026307174258722293,8031.5,-0.006910290730249642,8422.0,-0.006174305390643553,7501.0,-0.0035995200639914677,-0.005886844527660996,2021.06.22,빛샘전자,072950,8260,51200000000
289655,6663.083333333333,-0.005265330114936733,9037.5,0.00326417704011065,8608.0,0.010455390334572491,8688.166666666666,-0.0020334170998867495,0.006982230909758739,2021.06.22,아이크래프트,052460,8140,118300000000
289835,2121.5,-0.006363422106999765,3114.25,-0.007706510395761419,3115.0,0.0022471910112359553,2403.4166666666665,-0.0074546652335216596,-0.0011442655505510672,2021.06.22,케이사인,192250,3120,231100000000
290015,505.0,0.0,505.0,0.0,505.0,0.0,505.0,0.0,0.0,2021.06.22,스타모빌리티,158310,505,6100000000
290195,11017.25,-0.0005672922008668225,11015.0,-0.0020426690876078077,11030.0,-0.005439709882139619,11265.833333333334,-0.00022190990457874102,-0.003994900841413528,2021.06.22,고려제약,014570,11200,122600000000
290375,14258.416666666666,0.00797774413942642,11497.5,0.0015220700152207,11520.0,-0.008680555555555556,13511.0,-0.0016653097476130561,-0.0051055908758569565,2021.06.22,진매트릭스,109820,11650,237600000000
290555,97872.5,-0.0005278976900219318,106460.0,0.0054950216043584445,102180.0,0.004893325504012527,109305.0,-0.0024244087644664015,0.004010830137532095,2021.06.22,에스티팜,237690,100500,1878700000000
290735,17205.0,-0.00021795989537925023,15757.5,0.00475963826749167,15070.0,0.0019907100199071004,16514.166666666668,0.0005550789725991365,0.0022904990689289004,2021.06.22,엔솔바이오사이언스,140610,15000,145000000000
290915,229475.0,-0.0028325525656389583,223450.0,0.0022376370552696354,217200.0,0.0013812154696132596,245383.33333333334,0.001528221150580724,0.0013565119530786706,2021.06.22,금호석유화학,011780,216500,6611500000000
291095,0.0,0.0,7905.0,0.013915243516761544,7006.0,0.009991435912075365,8510.0,0.004308656482569455,0.009708347694458242,2021.06.22,에이디엠코리아,187660,6720,147000000000
291352,129900.0,-0.0035925070567103274,152175.0,-0.005421389847215377,161300.0,0.006199628022318661,143625.0,-0.0026109660574412533,0.0025047582864844123,2021.06.22,대한화섬,003830,157000,208500000000
291532,2061.7083333333335,-0.00445019300337512,1931.25,0.0031067961165048546,1955.0,0.01329923273657289,2111.8333333333335,0.0035119564359560483,0.009394546495500198,2021.06.22,세동,053060,1845,23300000000
291712,4330.291666666667,-0.0032715271296198992,5194.75,-0.009528851244044468,5580.0,0.012544802867383513,4640.5,-0.005620802356067887,0.005522695022902606,2021.06.22,대양금속,009190,5470,162500000000
291892,23110.416666666668,-0.001027675110430001,23502.5,-0.002446548239548984,23950.0,0.0016701461377870565,23335.833333333332,-0.0011070242474020121,0.0004341991613900887,2021.06.22,선데이토즈,123420,23800,228700000000
292072,6286.583333333333,-0.0038574212277469213,7498.5,-0.008268320330732814,8722.0,-0.052510891997248337,6295.5,-0.00921292987054245,-0.036899907912799575,2021.06.22,피피아이,062970,9390,88500000000
292252,10293.666666666666,0.00020238981898260483,10397.5,-0.005530175522962251,10800.0,-0.010185185185185186,9989.333333333334,-0.002369193806727297,-0.007953205364686421,2021.06.22,남화산업,111710,10900,225400000000
292432,48598.333333333336,-0.002460646798587107,57200.0,0.003146853146853147,56020.0,0.02784719742948947,56301.666666666664,0.001480121962049716,0.018755028814814403,2021.06.22,위메이드,112040,51500,868600000000
292612,1141.425,-0.0028108139679201504,1314.5,-0.008368200836820083,1443.0,-0.0297990297990298,1317.4166666666667,-0.005186918843696743,-0.021702242119499067,2021.06.22,휘닉스소재,050090,1510,117500000000
292792,6759.75,-0.004388722462615772,8190.0,0.0015262515262515263,8190.0,0.0029304029304029304,8267.5,-0.0043543997580889025,0.0015551361110725309,2021.06.22,대동전자,008110,8040,84900000000
292972,3491.2083333333335,-0.0017186026805427919,3766.75,-0.004513174487290104,3786.0,-0.002641310089804543,3566.0833333333335,-0.001892832939966817,-0.0028946998838547955,2021.06.22,이월드,084680,3840,417000000000
293152,4321.0,-0.00042428450204420973,4120.5,-0.003822351656352384,4157.0,0.0031272552321385616,4085.75,2.0396092108789064e-05,0.0012490709537282569,2021.06.22,솔루에타,154040,4145,56900000000
293332,251362.5,-0.0024698725280554697,282200.0,0.0024805102763997165,281000.0,0.0035587188612099642,274841.6666666667,-0.0011521785270307851,0.002570557835960568,2021.06.22,아모레퍼시픽,090430,277000,16105300000000
293512,67179.16666666667,-0.0023940953916766314,76485.0,0.002091913447081127,74520.0,0.006172839506172839,72610.0,-0.0019051553964099777,0.004120508059203742,2021.06.22,아모레퍼시픽그룹,002790,73100,627700000000
293692,17317.5,-0.0009142967133438499,17412.5,-0.004450825556353195,18100.0,0.0005524861878453039,17263.333333333332,0.0009171654759607507,-0.0004850473772423089,2021.06.22,한온시스템,018880,17800,9555000000000
293872,7794.416666666667,-0.0024376423294452223,8246.0,-0.0025466893039049238,8238.0,0.006069434328720563,8516.0,0.001976671363707602,0.00351157947278588,2021.06.22,유니온,000910,8120,126900000000
294052,60169.166666666664,-0.00011079872027474052,61230.0,0.007267679242201535,57180.0,0.008744316194473592,61585.0,0.00035181727152170566,0.007166983165986576,2021.06.22,티에스이,131290,55600,616100000000
